   64557740 |   64572076 | Tag |A2  60  76                                                               |  ok |
   65262176 |   65265260 | Rdr |B3  68  77                                                               |  ok | ?
   65262892 |   65277228 | Tag |A2  60  76                                                               |  ok |
   65967168 |   65970252 | Rdr |B3  68  77                                                               |  ok | ?
   65968044 |   65982380 | Tag |A2  60  76                                                               |  ok |
   66672288 |   66675372 | Rdr |B3  68  77                                                               |  ok | ?
   66673004 |   66687340 | Tag |A2  60  76                                                               |  ok |
   67377344 |   67380428 | Rdr |B3  68  77                                                               |  ok | ?
   67378156 |   67392492 | Tag |A2  60  76                                                               |  ok |
   68082560 |   68085644 | Rdr |B3  68  77                                                               |  ok | ?
   68083244 |   68097580 | Tag |A2  60  76                                                               |  ok |
   68787680 |   68790764 | Rdr |B3  68  77                                                               |  ok | ?
   68788524 |   68802860 | Tag |A2  60  76                                                               |  ok |
   69492768 |   69495852 | Rdr |B3  68  77                                                               |  ok | ?
   69493548 |   69507884 | Tag |A2  60  76                                                               |  ok |
   70197856 |   70200940 | Rdr |B3  68  77                                                               |  ok | ?
   70198636 |   70212972 | Tag |A2  60  76                                                               |  ok |
   70902944 |   70906028 | Rdr |B3  68  77                                                               |  ok | ?
   70903660 |   70917996 | Tag |A2  60  76                                                               |  ok |
   71608160 |   71611244 | Rdr |B3  68  77                                                               |  ok | ?
   71608876 |   71623212 | Tag |A2  60  76                                                               |  ok |
   72313280 |   72316364 | Rdr |B3  68  77                                                               |  ok | ?
   72314028 |   72328364 | Tag |A2  60  76                                                               |  ok |
   73018336 |   73021420 | Rdr |B3  68  77                                                               |  ok | ?
   73019180 |   73033516 | Tag |A2  60  76                                                               |  ok |
   73723328 |   73726412 | Rdr |B3  68  77                                                               |  ok | ?
   73724140 |   73738476 | Tag |A2  60  76                                                               |  ok |
   74428480 |   74431564 | Rdr |B3  68  77                                                               |  ok | ?
   74429420 |   74443756 | Tag |A2  60  76                                                               |  ok |
   75133600 |   75136684 | Rdr |B3  68  77                                                               |  ok | ?
   75135724 |   75150060 | Tag |A2  60  76                                                               |  ok |
   75838720 |   75841804 | Rdr |B3  68  77                                                               |  ok | ?
   75848364 |   75862700 | Tag |A2  60  76                                                               |  ok |
   76557408 |   76560492 | Rdr |B3  68  77                                                               |  ok | ?
   76986560 |   76989644 | Rdr |B3  68  77                                                               |  ok | ?
   77417792 |   77420876 | Rdr |B3  68  77                                                               |  ok | ?
   77868384 |   77871468 | Rdr |C2  66  15                                                               |  ok | ?
   78507668 |   78510764 | Rdr |01  0B  3F  80  A1  78                                                   |  ok | ?
   78669588 |   78672684 | Rdr |01  0B  3F  80  A1  78                                                   |  ok | ?
   79949036 |   79959276 | Tag |EA  75                                                                   |     |
   80443744 |   80446828 | Rdr |0C  14  3A                                                               |  ok | RESET
